objid,ra,dec,petroRad_r,z,class,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,snMedian,low_z
1237654605326713009,162.384559579337,4.57353804333376,14.50164,0.1254325,GALAXY,18.63852,16.73246,15.74122,15.29779,14.97611,0.06250153,0.00655415,0.004376304,0.004134169,0.009853959,15.29745,False
1237654605324157115,156.504359066572,4.21517941408159,4.712299,0.07450579,GALAXY,19.07439,17.47737,16.73054,16.34032,16.05643,0.04172211,0.006355066,0.004949112,0.004775374,0.01093915,15.4099,True
1237654605324026058,156.188771397998,4.36887314420347,5.269433,0.06469873,GALAXY,18.69212,17.25265,16.48116,15.99457,15.69286,0.02712044,0.005050295,0.003895698,0.003667507,0.007512019,19.98831,True
1237654604250480843,156.713273409024,3.56258667664093,10.15332,0.07251127,GALAXY,18.45016,16.44623,15.53821,15.10936,14.79893,0.03713212,0.004625177,0.003301426,0.00316102,0.006132112,18.27137,True
1237654604250480780,156.612091633349,3.48616052634082,3.573359,0.07414299,GALAXY,19.81717,18.00338,17.16738,16.7545,16.47962,0.0516324,0.007426364,0.005328071,0.005133481,0.01065507,12.01465,True
1237654604250284248,156.257256356347,3.50979975515511,5.917362,0.1446142,GALAXY,19.7724,17.72742,16.54281,16.08455,15.71686,0.07439263,0.008038538,0.004710764,0.004372091,0.008784155,13.38567,False
1237654604249628852,154.75638134557,3.36057486049583,3.834116,0.03252297,GALAXY,18.48671,17.02142,16.40988,16.07168,15.8334,0.02121741,0.004556767,0.003815173,0.00379511,0.007394288,26.08567,True
1237654604249563338,154.620867027365,3.29031507419113,5.846496,0.0460196,GALAXY,18.40711,17.135,16.56292,16.24009,16.01785,0.02319575,0.005210808,0.004441339,0.004491571,0.009739584,19.34829,True
1237654604249563325,154.598129503865,3.35451350093679,3.236208,0.1044191,GALAXY,20.59852,18.60458,17.61233,17.16072,16.78244,0.09877215,0.01087469,0.006846744,0.006429669,0.01316896,12.34559,False
1237654604249563310,154.584959422351,3.30998950353194,5.583447,0.0460006,GALAXY,18.45074,17.35038,16.90463,16.63288,16.46965,0.02139538,0.005315676,0.004889395,0.005072931,0.01189777,17.57746,True
1237654602639802476,156.047223188893,5.24127623104136,5.862673,0.1838017,GALAXY,20.3682,18.60968,17.43278,16.97599,16.65575,0.1159583,0.01295928,0.007195298,0.00702709,0.01604229,10.0317,False
1237654602105422032,161.848042114955,5.19079729555594,3.080247,0.06963263,GALAXY,19.78638,17.91315,17.01665,16.58454,16.28197,0.04933804,0.006556591,0.004662594,0.004637992,0.008787228,21.63092,True
1237654602105422020,161.828402254529,5.20950449611372,7.36072,0.06975874,GALAXY,19.04808,17.14295,16.25985,15.82683,15.53186,0.0458399,0.005625879,0.004017991,0.003999105,0.007903247,19.46387,True
1237654602105356445,161.679705542179,5.14428566148483,3.761325,0.1032483,GALAXY,19.25701,18.0778,17.43287,17.01085,16.78324,0.03373955,0.007091226,0.00567611,0.005667268,0.0122954,15.43945,False
1237657401878708333,129.267113913767,39.3575050347271,3.93353,0.0246235,GALAXY,19.50418,17.74114,16.96732,16.59741,16.27961,0.04801698,0.005853921,0.004804647,0.004674194,0.01123675,19.5258,True
1237654602103062643,156.356225094681,4.9722458568523,7.059189,0.1093346,GALAXY,18.31087,16.9604,16.18942,15.74808,15.4593,0.02368912,0.004766332,0.003724123,0.003712549,0.007155344,16.51122,False
1237654602102997121,156.198094216694,4.8252557704884,4.09514,0.1831834,GALAXY,19.30673,18.19899,17.42376,16.96188,16.76122,0.04386807,0.009569772,0.00699899,0.006966447,0.01602199,12.13692,False
1237654602102997096,156.176058641371,4.86395401325842,6.728201,0.04284115,GALAXY,18.45723,16.66416,15.84653,15.46369,15.17666,0.0249897,0.004091794,0.003195241,0.003256084,0.005838343,27.4994,True
1237654606402289753,166.508128351049,5.54525215088978,10.00775,0.07581494,GALAXY,17.86802,16.56061,15.82505,15.41616,15.13152,0.0252272,0.004891676,0.003871341,0.003837504,0.007692954,22.22097,True
1237654606402224334,166.38731350936,5.58109877277727,3.872155,0.1528157,GALAXY,20.68501,18.82515,17.74895,17.2216,16.81995,0.1316204,0.01361295,0.008238584,0.007713293,0.0152546,10.38356,False
1237654606402224320,166.383334733213,5.47501978638653,6.393733,0.1891916,GALAXY,19.49154,18.14035,17.31496,16.85826,16.59822,0.05965955,0.01012934,0.00733402,0.007186094,0.01590886,13.23945,False
1237654606402158738,166.227975549497,5.44813959186864,3.664437,0.08282866,GALAXY,19.80614,17.84318,16.90503,16.47522,16.15064,0.05336124,0.00667704,0.004655644,0.00461139,0.0087246,24.34083,True
1237654606401962084,165.690835359935,5.36763114765511,4.18732,0.06088262,GALAXY,19.8245,18.3911,17.72433,17.38026,17.16545,0.05743872,0.009537181,0.007588107,0.007938836,0.01893704,10.96534,True
1237654606401896685,165.667887757987,5.40431855400004,5.328003,0.1198195,GALAXY,18.83556,17.51423,16.73844,16.29216,16.01279,0.02741431,0.00562775,0.00430601,0.004253076,0.008327872,22.66438,False
1237654606396260479,152.615389942638,4.99337693602791,3.99789,0.2266161,GALAXY,20.58588,18.54138,17.07587,16.54097,16.1619,0.1107628,0.01092955,0.005236838,0.004892457,0.009239808,15.97439,False
1237654606396129422,152.391980858941,5.05001132228843,3.363142,0.1716429,GALAXY,20.49415,18.72532,17.58125,17.09885,16.77414,0.09448361,0.01188681,0.006790892,0.006550469,0.01341296,11.57367,False
1237654605865419015,166.581878543743,5.04327614496401,4.526728,0.2042023,GALAXY,20.81615,18.8633,17.52669,16.99998,16.60244,0.1381186,0.01279059,0.0069355,0.006060133,0.01398252,16.73979,False
1237654605865353361,166.419975613953,4.99740119155336,7.387255,0.06754266,GALAXY,18.87127,17.49145,16.87464,16.47966,16.24422,0.0390431,0.006711313,0.005681744,0.005436517,0.01504336,14.76912,True
1237654605865353348,166.394265132571,5.00705155302943,5.116183,0.1445769,GALAXY,19.93494,18.14083,17.10363,16.64281,16.33132,0.08817536,0.009698676,0.00639748,0.00588521,0.01506754,14.42687,False
1237654605865353292,166.33742192289,5.00964473386683,4.770772,0.1020694,GALAXY,19.17818,17.76178,16.99542,16.54754,16.27382,0.03814786,0.006518579,0.005243184,0.004902994,0.01191489,20.75896,False
1237654605865287919,166.232568755188,5.00837863406611,9.41016,0.2461129,GALAXY,21.13133,18.62724,17.1665,16.61678,16.26104,0.3259589,0.01764125,0.008136017,0.006956019,0.01847175,10.1818,False
1237654605865222329,166.042948895574,5.0599782862784,4.415169,0.07534588,GALAXY,20.06572,18.11184,17.17958,16.75563,16.43589,0.0687479,0.007518139,0.005407085,0.005065966,0.01205709,19.57922,True
1237654605860110514,154.380360788241,4.60528807908228,5.120069,0.05717906,GALAXY,20.23229,17.73166,16.65279,16.03595,15.56985,0.09104422,0.006790929,0.004276028,0.003717736,0.007387579,21.7436,True
1237654605324157027,156.44672211501,4.18681396063387,5.821949,0.2085215,GALAXY,20.51463,18.7508,17.41554,16.90434,16.53485,0.1250982,0.01403792,0.007124753,0.006320221,0.01450112,10.4237,False
1237654604788072660,158.317615849203,4.00278485502349,6.893564,0.0853373,GALAXY,18.64137,16.76748,15.84064,15.41189,15.07944,0.03463893,0.004632562,0.003425198,0.003284449,0.006018718,11.10273,True
1237654604787286216,156.466920596833,3.85063564202873,4.399045,0.102311,GALAXY,19.95689,18.14022,17.23903,16.87856,16.53742,0.06973208,0.008402048,0.005924799,0.005790129,0.01178443,13.58699,False
1237654604787089601,156.030798523519,3.88913430393665,6.455397,0.06796821,GALAXY,18.58673,17.27426,16.67208,16.32643,16.09221,0.02965578,0.005463866,0.004744713,0.004680409,0.01047013,14.43643,True
1237654604787089548,155.978776222032,3.911190189332,3.71156,0.08568484,GALAXY,20.24467,18.36621,17.39405,16.95487,16.64366,0.08058999,0.009298384,0.006367142,0.005867457,0.01209543,13.04978,True
1237654604787023963,155.828045671518,3.8547894373764,6.430312,0.1236087,GALAXY,18.67523,17.27793,16.5311,16.12353,15.80405,0.03714795,0.006421137,0.005048464,0.004837383,0.01004283,13.70072,False
1237654604786958467,155.70091475753,3.75908356706984,17.57112,0.03294268,GALAXY,16.57687,15.1263,14.43619,14.08315,13.82842,0.01226192,0.002603882,0.002319223,0.00229901,0.00384346,22.97306,True
1237654604786892982,155.611617349108,3.88713146425404,9.91225,0.04452148,GALAXY,17.99598,16.60101,16.11438,15.86931,15.68301,0.02798131,0.005062487,0.004482492,0.005361667,0.01135492,12.43839,True
1237654604785975434,153.489743338043,3.77657301206116,3.100053,0.07776488,GALAXY,19.67467,17.88104,17.00954,16.61965,16.32502,0.04855593,0.006663863,0.00488062,0.004735982,0.009176813,20.86273,True
1237654604250153005,155.887815153437,3.45859581298505,4.38444,0.0337068,GALAXY,17.69291,16.58611,16.14832,15.85799,15.64663,0.01245107,0.003710196,0.003467205,0.003463212,0.006757692,24.13826,True
1237654602644455476,166.677113350855,5.69127129656851,3.480203,0.08252548,GALAXY,19.91674,18.50518,17.75587,17.32278,17.06154,0.05585352,0.008747004,0.006718585,0.006541379,0.01509949,15.19913,True
1237654602644390036,166.568894360537,5.75939171544498,9.797444,0.07591709,GALAXY,18.6606,17.16853,16.44566,16.07653,15.87261,0.05305718,0.007294316,0.005785899,0.005873995,0.01488311,11.80049,True
1237654602644258904,166.325374757059,5.63872972662055,4.719956,0.2429704,GALAXY,20.70796,18.8878,17.58079,17.08403,16.7482,0.1320698,0.01308877,0.006839492,0.006474074,0.0141021,13.32029,False
1237654602629185838,131.789473212747,4.02680766387309,4.406242,0.1036711,GALAXY,18.67326,17.44835,16.80569,16.41924,16.17858,0.02638344,0.005257981,0.00451542,0.004635316,0.01086351,15.73398,False
1237654602629120337,131.59100688359,3.87283273719547,5.775003,0.06030791,GALAXY,18.2133,17.10279,16.6718,16.3463,16.21285,0.02094867,0.004860426,0.004511528,0.004846402,0.01268779,15.80837,True
1237654602629120070,131.578970231476,3.85686379696602,5.272319,0.1577656,GALAXY,20.25732,17.72779,16.55935,16.06425,15.76168,0.09550853,0.006924445,0.004351641,0.004162746,0.008504687,20.96477,False
1237654602107453525,166.375932762663,5.36917256766262,4.489708,0.1271252,GALAXY,20.00317,18.2315,17.24321,16.78556,16.41678,0.0739494,0.009143113,0.006005364,0.005923984,0.01174498,17.7953,False
1237654602107388099,166.289325524805,5.3599742465948,7.507761,0.1275833,GALAXY,18.85182,17.46872,16.66574,16.27314,15.98899,0.03870451,0.006564455,0.004889634,0.004975917,0.01093161,15.94339,False
1237654668661686382,149.607010267355,-1.19468749314276,3.348905,0.1650687,GALAXY,20.84588,18.89884,17.67985,17.19647,16.83794,0.1282742,0.01298924,0.007066437,0.006878191,0.01589163,14.001,False
1237654668661620917,149.487265540345,-1.20443427995599,3.574421,0.08479784,GALAXY,19.82588,18.3585,17.61706,17.21312,16.93347,0.05977853,0.009325093,0.007065271,0.007313814,0.01885301,11.04326,True
1237654668661555353,149.260962298534,-1.24168883297346,13.03839,0.04256744,GALAXY,17.04038,15.59758,14.90076,14.50782,14.23204,0.02176436,0.003755589,0.003123106,0.003234559,0.007488243,21.64405,True
1237657595151909041,127.303787374032,40.5873700862715,8.370072,0.02827466,GALAXY,17.26598,16.22689,15.77062,15.50998,15.34457,0.01463396,0.005787286,0.004051127,0.003769786,0.01351898,20.41656,True
1237654605323632826,155.262922009084,4.13851160057949,3.89736,0.09947119,GALAXY,19.83826,17.98944,17.05491,16.66537,16.3534,0.0557766,0.007373448,0.005153385,0.004912704,0.01097421,19.48661,True
1237654605323436210,154.854687914728,4.1661148242999,5.087641,0.1017677,GALAXY,19.18283,17.78195,17.00401,16.57097,16.27547,0.03238087,0.006348585,0.004821171,0.004570381,0.009752583,19.48643,False
1237657595688779928,127.015743521146,40.8524454193376,5.831664,0.02393099,GALAXY,18.75084,17.75938,17.29607,17.04874,16.9121,0.03986417,0.008781923,0.008258958,0.01034251,0.0281036,11.1206,True
1237654604786565277,154.858056513193,3.83141108007214,5.268659,0.09841092,GALAXY,18.6404,17.4876,16.89293,16.52078,16.30432,0.02639339,0.00577823,0.00490215,0.004830352,0.01063162,16.47965,True
1237654604786106519,153.731991909384,3.66788830650066,6.057812,0.07183854,GALAXY,19.23014,18.05295,17.57277,17.24796,17.06872,0.0422128,0.008137603,0.007456199,0.007655546,0.01929759,10.11202,True
1237654604249563268,154.519047601767,3.33879970566679,3.979118,0.1058983,GALAXY,19.9803,18.07907,17.09187,16.66665,16.35266,0.06117759,0.007922131,0.005212098,0.004979239,0.01007224,18.97956,False
1237654604249563248,154.507582039658,3.31301219384875,7.343271,0.1037286,GALAXY,19.48427,17.67401,16.77938,16.344,16.02266,0.06401423,0.008275102,0.005653349,0.005350171,0.0116568,13.1046,False
1237654604249563239,154.494808755324,3.26846367977415,3.345981,0.106172,GALAXY,20.23593,18.43616,17.56663,17.12601,16.85831,0.07053924,0.009699142,0.006631596,0.006264172,0.01397719,13.62366,False
1237654602629447950,132.338738911833,4.04608158969418,4.510558,0.07464613,GALAXY,19.4882,17.64989,16.69789,16.25556,15.91447,0.04767233,0.006056331,0.004358254,0.00436388,0.008989714,17.30671,True
1237654602629447910,132.308753914857,3.93376969377534,4.43844,0.05872738,GALAXY,18.81263,17.567,16.92968,16.56628,16.33113,0.02629271,0.005365097,0.004551139,0.004753358,0.01114972,15.39584,True
1237654602629382448,132.243318687826,3.92498471767601,4.020137,0.07254878,GALAXY,20.15253,18.42198,17.58783,17.18178,16.89165,0.0635035,0.00844497,0.006319017,0.006462664,0.01503528,12.55753,True
1237654602629382308,132.270148973572,4.07019807563285,7.63175,0.05882929,GALAXY,17.95684,16.24409,15.42296,14.97382,14.64632,0.02012851,0.003426215,0.002861106,0.002851896,0.005115303,26.95805,True
1237654602629316829,132.129329330469,4.06878882025663,5.501229,0.07830053,GALAXY,18.87058,16.95044,15.99321,15.55502,15.2361,0.03115644,0.004269025,0.00324962,0.003242483,0.006023894,26.94706,True
1237654601028665563,154.984360601137,4.05146599643942,3.172449,0.07383589,GALAXY,19.14186,17.14927,16.21614,15.7835,15.436,0.02978376,0.004444666,0.003385004,0.003302197,0.005920337,33.52021,True
1237654601028665560,154.986950967821,3.93766599752243,5.556844,0.1018328,GALAXY,18.96877,17.49347,16.77111,16.37849,16.08561,0.03377069,0.006045796,0.004762863,0.004711308,0.01108064,18.94178,False
1237654601028141334,153.719143410897,3.89127623268098,7.591347,0.08926983,GALAXY,18.76075,16.80929,15.84131,15.39193,15.01388,0.03321246,0.004497692,0.00324564,0.003149825,0.006050549,29.64253,True
1237654601028141299,153.701115580147,3.86859081500606,7.463502,0.08994664,GALAXY,19.31695,17.52537,16.67261,16.22893,15.90241,0.05777065,0.007555056,0.005457768,0.005254109,0.01244433,12.93359,True
1237654601028141097,153.703249599774,4.0212100810158,4.710248,0.1057962,GALAXY,20.22371,18.15932,17.1564,16.72626,16.36965,0.08145174,0.008492911,0.00551733,0.005337317,0.01209614,15.99136,False
1237654600491532425,154.319220503838,3.54379868399536,6.324348,0.04681201,GALAXY,18.52277,16.72254,15.85669,15.39768,15.0366,0.02498901,0.004035545,0.003188318,0.003067348,0.005045832,30.37987,True
1237654600491073632,153.288751097275,3.48430129623141,9.355094,0.06926323,GALAXY,17.71219,16.62064,16.23866,15.92481,15.80514,0.02276794,0.005211114,0.005070298,0.005294681,0.01365829,15.46948,True
1237654599954661466,154.342032016621,3.18949771589084,3.430266,0.1056195,GALAXY,20.44046,18.47898,17.42768,16.99559,16.63088,0.07391617,0.009134426,0.005828021,0.005537251,0.01117026,16.6219,False
1237653665797177430,153.240716894259,2.79492565031144,6.7534,0.1214534,GALAXY,19.22191,17.24793,16.14297,15.70266,15.37171,0.04051257,0.0054848,0.003658053,0.003818255,0.007379736,27.57888,False
1237654602102997093,156.169502276125,4.97441212356316,4.255672,0.1592419,GALAXY,19.9456,18.37826,17.27063,16.73927,16.35735,0.07315025,0.01081423,0.006366824,0.006043779,0.01199432,12.33176,False
1237654602101555358,152.997411362175,4.68372120735417,4.624705,0.2034535,GALAXY,20.98893,18.97369,17.63487,17.07342,16.71329,0.1344492,0.01399953,0.006989141,0.006518492,0.01291303,10.69061,False
1237654602101424271,152.647880348906,4.80468571666177,3.94287,0.210183,GALAXY,20.87761,18.97251,17.69276,17.17396,16.83905,0.1227028,0.01346461,0.007136303,0.006802062,0.01392183,10.97312,False
1237657402415972591,129.916841022921,40.175319345858,6.563242,0.05623467,GALAXY,18.41707,17.15051,16.58676,16.27558,16.02641,0.02674779,0.005276996,0.004619326,0.004914799,0.0110013,17.22853,True
1237654601568551024,161.745374590947,4.60875668475447,5.614982,0.07238286,GALAXY,19.06524,17.12751,16.28148,15.85332,15.55429,0.04100109,0.004992123,0.003829718,0.003674887,0.008073923,23.55625,True
1237654601566257291,156.532981953166,4.50411093233395,4.576558,0.1223378,GALAXY,19.43264,17.63755,16.69767,16.29339,15.97585,0.04372729,0.006040347,0.004363324,0.004232614,0.009494177,18.81409,False
1237654601566191843,156.473136346365,4.50595835092483,5.713148,0.1252874,GALAXY,19.84903,17.7998,16.70396,16.24293,15.87419,0.06583245,0.006906033,0.004523267,0.00426798,0.0093576,17.86606,False
1237654601564815456,153.207685116162,4.35067064332152,7.465986,0.09710994,GALAXY,18.49413,17.1588,16.49189,16.13081,15.86871,0.03977622,0.006640258,0.005544072,0.005567135,0.0153741,11.04232,True
1237657606426263759,129.447989674429,39.9776118116888,5.160427,0.08982111,GALAXY,19.74871,18.06462,17.16915,16.73327,16.39705,0.06433568,0.008713746,0.006001939,0.005642232,0.0117769,13.55835,True
1237654601564749924,153.050376830846,4.32033892458089,3.354152,0.105773,GALAXY,20.41575,18.4436,17.47364,17.05419,16.74275,0.07526351,0.008707278,0.005980186,0.00571412,0.01356275,14.25602,False
1237654601029583081,156.985304808046,4.07703494422406,3.940208,0.06626343,GALAXY,19.03333,17.96209,17.50924,17.20492,17.0151,0.02923503,0.006747795,0.00618202,0.006368763,0.01720264,11.01727,True
1237654601029582937,157.010389818582,4.05891129163429,8.754267,0.1043158,GALAXY,19.49934,17.55875,16.49525,16.00657,15.62439,0.05664484,0.006641311,0.004307176,0.00404087,0.00839701,15.44291,False
1237657627916566608,177.527920606507,51.0138074623791,5.194985,0.1276801,GALAXY,19.47088,17.5341,16.52102,16.10285,15.76392,0.05178592,0.006229897,0.004205529,0.004210114,0.008542904,19.56758,False
1237654601028403275,154.265020998542,3.90391018284101,6.455047,0.1597781,GALAXY,19.9343,18.25266,17.34519,16.88766,16.61877,0.08146474,0.01032628,0.006934922,0.006586472,0.01790363,10.0753,False
1237657627917418687,180.578750547396,51.3090522583206,6.763912,0.1827863,GALAXY,19.88304,17.96548,16.76437,16.29964,16.00437,0.08584229,0.009006401,0.005214707,0.00502494,0.0113809,15.90688,False
1237654600492646727,156.955593802726,3.68322412043418,8.770936,0.07508352,GALAXY,19.24416,17.21789,16.33038,15.917,15.62844,0.05272361,0.005713955,0.004163767,0.004053392,0.008241232,13.3833,True
1237654600492646715,156.930962742984,3.68495953343409,10.1621,0.1043459,GALAXY,19.23481,17.31152,16.30146,15.85518,15.49361,0.06230334,0.00691885,0.004534755,0.004318928,0.008658662,13.51765,False
