objid,ra,dec,petroRad_r,z,class,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,snMedian,low_z
1237654029789626523,166.804242326151,2.34516412785089,3.46263,0.1048501,GALAXY,20.54468,18.67679,17.71111,17.29789,16.95282,10.54881,False
1237654029789757659,167.156014686699,2.36569659942115,3.533617,0.1572267,GALAXY,21.06885,18.90508,17.69674,17.20653,16.84054,11.08308,False
1237654029789823079,167.195971496429,2.33561565997382,3.951678,0.1554499,GALAXY,20.48326,18.47126,17.34377,16.87388,16.48302,14.90849,False
1237654030326169738,166.039033939296,2.59107550068428,3.431199,0.08079009,GALAXY,20.05192,18.23235,17.27156,16.81972,16.48497,14.18494,True
1237654030326563051,167.011163933785,2.76709129373506,6.320433,0.1577404,GALAXY,19.74568,17.63997,16.44505,15.95351,15.57258,16.67216,False
1237654030326628563,167.132374734942,2.77874007927901,12.3632,0.07493453,GALAXY,18.26555,16.34916,15.40271,14.97088,14.64421,24.71555,True
1237654030863368418,166.795513293701,3.09903596084269,5.720166,0.07311074,GALAXY,19.15508,17.31796,16.39136,15.90038,15.55077,16.66358,True
1237654030863433917,166.935877539058,3.01148668382515,4.551214,0.07267401,GALAXY,19.5752,17.67661,16.77271,16.35227,16.00396,15.47634,True
1237654599959969925,166.564864181166,3.53928677576806,3.861779,0.1046838,GALAXY,19.8334,18.20351,17.27784,16.82117,16.46681,12.28094,False
1237654600490811603,152.751810656894,3.52144893389173,4.103036,0.1628291,GALAXY,19.28124,18.25031,17.65235,17.2803,17.10414,12.15964,False
1237654600492056737,155.550728316814,3.62535631352101,3.777797,0.09929995,GALAXY,18.92445,17.55767,16.86208,16.46673,16.21458,20.34463,True
1237654600492187894,155.846287359299,3.55216314030951,7.020864,0.1923966,GALAXY,21.09759,18.58766,17.26112,16.73867,16.36981,11.56551,False
1237654600492187922,155.894977739426,3.60925495373407,10.97451,0.2101167,GALAXY,20.01427,17.80635,16.41159,15.9009,15.54207,13.19231,False
1237654600492515429,156.523710780685,3.69762469021623,11.17586,0.2025424,GALAXY,20.92416,17.94291,16.54571,16.00912,15.64668,10.498,False
1237654601028010116,153.442236276979,3.93514976552043,3.871079,0.1486334,GALAXY,20.86739,18.64267,17.45034,16.96633,16.59242,11.3871,False
1237654601029058708,155.867241275913,4.15513723923216,4.209461,0.06881604,GALAXY,18.25512,17.21893,16.79593,16.43175,16.3146,18.19942,True
1237654601029124144,155.979684406162,4.02692324486952,6.267162,0.06455752,GALAXY,17.76753,16.48819,15.84686,15.45718,15.22045,28.53996,True
1237654601029124206,156.035047032832,4.00924054915769,3.462796,0.06411809,GALAXY,17.6704,16.68946,16.24588,15.91397,15.76011,27.24472,True
1237654601029189782,156.132184719679,3.9818504507241,5.565895,0.2100011,GALAXY,21.25081,18.80812,17.4693,16.86934,16.46069,11.54093,False
1237654601029255274,156.256689825119,4.03399930861141,11.69621,0.2112272,GALAXY,20.62112,17.85974,16.42494,15.89612,15.57102,12.64454,False
1237654601029320806,156.400832047051,4.02099763974206,4.989758,0.09895498,GALAXY,19.44277,17.62987,16.69922,16.28051,15.93718,18.81536,True
1237654601029320850,156.456823029124,4.05018406123919,3.655544,0.09793255,GALAXY,20.43787,18.6432,17.72133,17.24333,16.89092,11.10436,True
1237654601565339826,154.487934184332,4.46725365863384,6.087553,0.1849727,GALAXY,19.84068,18.0583,16.88979,16.35592,15.97624,14.30386,False
1237654601565405329,154.583400476446,4.41206523027781,3.137689,0.1067856,GALAXY,20.23824,18.26571,17.24469,16.80652,16.45952,20.37772,False
1237654601566191843,156.473136346365,4.50595835092483,5.713148,0.1252874,GALAXY,19.84903,17.7998,16.70396,16.24293,15.87419,17.86606,False
1237654601566257291,156.532981953166,4.50411093233395,4.576558,0.1223378,GALAXY,19.43264,17.63755,16.69767,16.29339,15.97585,18.81409,False
1237654602102997093,156.169502276125,4.97441212356316,4.255672,0.1592419,GALAXY,19.9456,18.37826,17.27063,16.73927,16.35735,12.33176,False
1237654602102997096,156.176058641371,4.86395401325842,6.728201,0.04284115,GALAXY,18.45723,16.66416,15.84653,15.46369,15.17666,27.4994,True
1237654602102997121,156.198094216694,4.8252557704884,4.09514,0.1831834,GALAXY,19.30673,18.19899,17.42376,16.96188,16.76122,12.13692,False
1237654602103062643,156.356225094681,4.9722458568523,7.059189,0.1093346,GALAXY,18.31087,16.9604,16.18942,15.74808,15.4593,16.51122,False
1237654602629316829,132.129329330469,4.06878882025663,5.501229,0.07830053,GALAXY,18.87058,16.95044,15.99321,15.55502,15.2361,26.94706,True
1237654602629382308,132.270148973572,4.07019807563285,7.63175,0.05882929,GALAXY,17.95684,16.24409,15.42296,14.97382,14.64632,26.95805,True
1237654602629382448,132.243318687826,3.92498471767601,4.020137,0.07254878,GALAXY,20.15253,18.42198,17.58783,17.18178,16.89165,12.55753,True
1237654602629447910,132.308753914857,3.93376969377534,4.43844,0.05872738,GALAXY,18.81263,17.567,16.92968,16.56628,16.33113,15.39584,True
1237654602629447950,132.338738911833,4.04608158969418,4.510558,0.07464613,GALAXY,19.4882,17.64989,16.69789,16.25556,15.91447,17.30671,True
1237654602629775544,133.096837292394,4.08069871243129,3.330641,0.07269356,GALAXY,19.30596,17.38563,16.48861,16.07034,15.76423,25.43112,True
1237654601029320725,156.389176493214,4.08130545773829,3.269617,0.1254525,GALAXY,18.59629,17.65694,17.31184,17.05104,16.99604,19.49483,False
1237654601029058641,155.777058126605,4.13454476564229,13.23189,0.04845324,GALAXY,17.42395,16.21058,15.72269,15.43506,15.21771,12.79873,True
1237654601028993229,155.683546247949,4.00681002608415,5.612093,0.04350974,GALAXY,18.71334,16.87908,16.05512,15.65872,15.35734,21.91362,True
1237654601028993224,155.674106947221,4.12210719231759,5.100669,0.1230804,GALAXY,19.83117,18.22835,17.3043,16.78835,16.43102,11.67916,False
1237654600490746023,152.463361756349,3.54735422600461,11.84299,0.0320104,GALAXY,17.16871,15.45189,14.71776,14.33246,14.0442,31.95944,True
1237654031400304755,166.946381215568,3.47380508352856,6.48034,0.04153059,GALAXY,17.42142,16.48038,16.12991,15.89172,15.74521,16.90998,True
1237654031400304684,166.935920899185,3.43801293444174,8.226701,0.04113746,GALAXY,17.14611,16.11339,15.90499,15.6848,15.59238,22.46064,True
1237654030863368367,166.767267284354,3.06371195501035,4.165265,0.1363737,GALAXY,20.04979,18.01981,16.90002,16.38623,15.99359,16.28675,False
1237654030863302792,166.63980185013,3.15990174049371,3.301115,0.1354695,GALAXY,20.60637,18.71234,17.67797,17.23067,16.89378,11.68937,False
1237654030863302762,166.576708361761,3.13707358152629,6.96003,0.05627058,GALAXY,18.12507,16.93835,16.41228,16.08448,15.85909,14.92476,True
1237654030326628458,167.037878090265,2.61350969417546,4.395513,0.1356567,GALAXY,20.43282,18.57744,17.44323,16.91026,16.51067,11.71622,False
1237654030326563061,167.011619488817,2.75147524057368,4.232759,0.135057,GALAXY,20.17183,18.32658,17.30522,16.8649,16.52831,10.45299,False
1237650795146248304,146.079410659265,-0.680957270955823,3.571324,0.06727324,GALAXY,19.09724,17.53215,16.71395,16.2963,15.99664,23.63446,True
1237650795146248321,146.093683842779,-0.793093696168647,8.14686,0.06758517,GALAXY,18.65844,16.76803,15.84377,15.4096,15.08862,30.48366,True
1237650795146248378,146.143567610756,-0.741635350605028,8.960416,0.2038225,GALAXY,20.3737,18.02931,16.60012,16.0758,15.70413,15.58605,False
1237650795146379447,146.44833927528,-0.713431207404615,3.360034,0.1146793,GALAXY,19.01997,17.93048,17.34575,16.88677,16.70497,17.23042,False
1237650796220317797,146.809135995643,0.0263628969962808,6.55267,0.1260304,GALAXY,20.24164,17.97209,16.66847,16.08369,15.61154,16.57214,False
1237650796220842186,148.082814606216,0.203665507379422,10.80823,0.07496258,GALAXY,18.24851,16.72456,15.96619,15.57461,15.27292,17.04331,True
1237650796757647663,147.927994946922,0.494259353226544,5.625169,0.2429659,GALAXY,21.04255,18.83188,17.32951,16.76549,16.47752,11.15894,False
1237651752385708149,147.993313623078,0.936391522339015,4.360214,0.0880089,GALAXY,19.62909,18.37689,17.68291,17.2428,17.02374,10.17387,True
1237651752385708153,148.014343385491,0.871195691366738,4.116875,0.1423475,GALAXY,20.04066,18.07631,16.94797,16.46,16.05084,16.92482,False
1237651755080679585,172.242132545402,3.32048041100544,5.721661,0.05112295,GALAXY,19.90768,17.97986,16.96113,16.38464,15.9849,20.9608,True
1237651799623139453,149.248734001477,-1.0721783250887,3.226188,0.0924287,GALAXY,20.95472,18.62711,17.60444,17.1826,16.82707,13.66023,True
1237651799623270512,149.438334645385,-1.08357409660097,4.209748,0.0848731,GALAXY,19.46197,17.42793,16.38806,15.88897,15.55054,26.93284,True
1237651799623336108,149.688027277633,-1.08563953654208,5.331533,0.2033384,GALAXY,20.84692,18.67612,17.34348,16.81792,16.4754,12.47497,False
1237651799625040248,153.521907029345,-1.09296412843979,4.085854,0.119863,GALAXY,19.86413,18.52905,17.73045,17.28609,17.00882,10.56431,False
1237651799625171282,153.817632806395,-1.12779084288643,6.291471,0.2014655,GALAXY,20.47561,18.62446,17.35106,16.84049,16.48573,11.34503,False
1237651800160206978,149.62760246003,-0.686967691684105,3.929098,0.08544431,GALAXY,20.00197,18.3952,17.40302,16.91487,16.52839,12.72951,True
1237651800162042067,153.82983661085,-0.649924260112161,3.69439,0.0626008,GALAXY,19.93946,18.16895,17.33051,16.91674,16.63248,14.38126,True
1237651800697339950,150.229572665908,-0.211819307669586,8.17505,0.0910074,GALAXY,18.69519,16.74732,15.77685,15.3523,14.99876,21.45028,True
1237651800697340062,150.227828018902,-0.310571244572782,4.583472,0.08794625,GALAXY,19.15013,17.1638,16.21948,15.80673,15.4866,26.27499,True
1237651800697340087,150.267111091804,-0.225780366905349,5.652437,0.09226476,GALAXY,19.54036,17.39617,16.28024,15.75488,15.36571,20.66771,True
1237651800697340133,150.291370873314,-0.269037544529171,8.315207,0.087836,GALAXY,18.26155,16.81249,16.09176,15.70334,15.41287,17.92587,True
1237651800699043940,154.080985241373,-0.241282848454493,3.487659,0.08338461,GALAXY,19.63341,18.27416,17.57537,17.16829,16.89512,14.58123,True
1237651800699043965,154.109941457872,-0.242987395255516,5.234316,0.07077462,GALAXY,19.05961,17.25255,16.34588,15.91901,15.55688,23.33801,True
1237651801233293573,148.1309217376,0.201835451650855,4.174804,0.08597912,GALAXY,19.64081,17.71615,16.77263,16.29859,15.96747,22.37588,True
1237651801234276482,150.363788718501,0.103116349078086,4.502098,0.1853262,GALAXY,20.12095,18.36524,17.16382,16.67496,16.35022,16.67446,False
1237651801770164404,148.167450016868,0.530412381093004,7.038192,0.0779044,GALAXY,18.45593,16.44624,15.47823,15.04279,14.72808,33.74606,True
1237651801770164434,148.182030992675,0.537232336471075,3.618914,0.0766632,GALAXY,20.35311,18.60078,17.65786,17.2053,16.87466,13.81495,True
1237651801770164478,148.236828752318,0.611036664081629,3.311278,0.09850378,GALAXY,20.21656,18.18165,17.14942,16.71467,16.39194,16.22894,True
1237651801770229959,148.290210904951,0.58347134140282,3.658486,0.08781833,GALAXY,20.03554,18.05356,17.04959,16.60285,16.27497,15.03879,True
1237651801770295403,148.395157349904,0.59627221120132,5.331429,0.09438431,GALAXY,19.59519,17.64058,16.60139,16.11595,15.77079,17.42707,True
1237651801770295447,148.413801251129,0.595327969549588,4.744313,0.09474918,GALAXY,19.08398,18.07086,17.68705,17.34249,17.20657,10.34709,True
1237651801770295462,148.429370138465,0.571361104391482,3.094786,0.0940383,GALAXY,19.71734,18.02348,17.1286,16.7425,16.48464,18.86419,True
1237652943703572723,339.657735258642,14.0046643838123,4.598498,0.09754305,GALAXY,19.61403,17.69494,16.69602,16.24146,15.88603,21.43189,True
1237652943703638212,339.778804300311,14.0295510809752,6.447467,0.06340568,GALAXY,17.68873,15.95761,15.18104,14.8128,14.51213,36.40085,True
1237652943703638263,339.799589792769,14.0384414676275,3.483021,0.1605243,GALAXY,19.22981,17.94532,17.05969,16.57227,16.24122,15.83738,False
1237652943703638346,339.854704420672,14.0120097817261,3.755241,0.09180237,GALAXY,20.47123,18.47071,17.46972,17.04232,16.67486,13.52413,True
1237652944240443527,339.669333451557,14.319516039552,8.442709,0.08681317,GALAXY,18.47467,17.04225,16.19877,15.72613,15.37109,23.74671,True
1237652944240574826,340.006210578714,14.3752319797246,6.608114,0.1153646,GALAXY,19.98999,18.14692,17.06932,16.58477,16.18319,11.7133,False
1237654601566912642,158.013234935227,4.48228631368249,4.512642,0.06188408,GALAXY,19.42599,17.52558,16.6966,16.30471,16.01959,17.5058,True
1237654601566912720,157.990072798719,4.56406863581092,3.681774,0.187086,GALAXY,20.96098,18.83514,17.6046,17.11505,16.72427,10.40131,False
1237654601568157951,160.962355950589,4.60424726044919,6.105563,0.1505156,GALAXY,19.81547,17.84979,16.69046,16.20466,15.8272,19.08468,False
1237654601568288884,161.164202666014,4.74208589439322,3.892668,0.07432022,GALAXY,19.69809,18.16378,17.38643,16.98673,16.67799,15.4947,True
1237654601568485561,161.587838106861,4.78920895241061,3.772147,0.09988604,GALAXY,20.36478,18.45638,17.44809,17.0016,16.66864,13.08032,True
1237654601568551024,161.745374590947,4.60875668475447,5.614982,0.07238286,GALAXY,19.06524,17.12751,16.28148,15.85332,15.55429,23.55625,True
1237654602103587050,157.620451211522,5.06607762668908,4.037018,0.1621344,GALAXY,20.59092,18.73593,17.62917,17.13354,16.79512,12.26199,False
1237654602103718089,157.837442393709,5.07575809039677,4.573548,0.0275083,GALAXY,17.84765,16.77317,16.27095,15.99441,15.73706,22.27523,True
1237654602105225368,161.291385573213,5.08815036497979,6.376112,0.06909855,GALAXY,19.04585,17.33784,16.45606,15.96275,15.61167,17.93365,True
1237654602105225402,161.326266232696,5.09362382246372,11.34969,0.06925026,GALAXY,17.84114,16.16147,15.36559,14.96564,14.64223,21.94004,True
1237654602105356445,161.679705542179,5.14428566148483,3.761325,0.1032483,GALAXY,19.25701,18.0778,17.43287,17.01085,16.78324,15.43945,False
1237654602105422020,161.828402254529,5.20950449611372,7.36072,0.06975874,GALAXY,19.04808,17.14295,16.25985,15.82683,15.53186,19.46387,True
1237654602105422032,161.848042114955,5.19079729555594,3.080247,0.06963263,GALAXY,19.78638,17.91315,17.01665,16.58454,16.28197,21.63092,True
1237654602628858195,131.031360833807,3.83513546057113,4.761884,0.1175871,GALAXY,19.02704,17.97739,17.49085,17.16042,17.0056,10.62187,False
1237654602628858255,131.081542446324,3.87397407622712,6.505672,0.1177646,GALAXY,19.37069,17.48288,16.47989,16.0453,15.70709,19.67124,False
1237654602628989298,131.334810821842,4.00721532838145,4.65036,0.09662823,GALAXY,19.63449,18.21346,17.49032,17.09171,16.88071,11.12047,True
1237654602640523414,157.679628839032,5.38853944763031,3.070483,0.1756557,GALAXY,20.2284,18.29739,17.28769,16.87841,16.59464,15.26658,False
1237654602640588960,157.854505841319,5.36889091946554,4.91466,0.1763043,GALAXY,20.96522,18.93091,17.7587,17.2251,16.82188,10.18089,False
1237654602640654458,158.032911114089,5.40157541441042,3.02667,0.163562,GALAXY,20.94896,18.86899,17.72537,17.25657,16.90711,11.58282,False
1237654602641899637,160.894116906538,5.57102173637823,7.095691,0.1576094,GALAXY,19.07743,17.65722,16.76859,16.32598,16.045,13.22914,False
1237654602642030804,161.22898657088,5.56934441435919,4.700415,0.1011715,GALAXY,18.97493,17.76726,17.13663,16.70467,16.51719,16.53986,False
1237654602642096232,161.305540540829,5.42886112945647,4.170162,0.2293728,GALAXY,21.07141,19.10229,17.75689,17.26676,16.95556,11.4113,False
1237654602642161774,161.472074965723,5.46328621931447,6.091819,0.096003,GALAXY,18.91803,17.627,16.91006,16.48929,16.22127,12.40501,True
1237654605324812494,158.001906604496,4.42760224185063,3.407302,0.06512786,GALAXY,19.83276,18.03256,17.14841,16.73582,16.41974,16.10006,True
1237654605324878033,158.168625367545,4.29938967572358,5.156785,0.1235551,GALAXY,20.30307,18.27284,17.18076,16.67438,16.30419,12.03287,False
1237654605324878047,158.185188155082,4.42557167598127,4.326902,0.1417186,GALAXY,20.38972,18.49454,17.46611,16.96003,16.58002,10.05424,False
1237654605326713009,162.384559579337,4.57353804333376,14.50164,0.1254325,GALAXY,18.63852,16.73246,15.74122,15.29779,14.97611,15.29745,False
1237654602105028768,160.849528730103,5.17055609951078,4.867031,0.1315958,GALAXY,20.48154,18.52198,17.49914,17.07619,16.74415,12.08209,False
1237652944240574849,340.030014094501,14.391764330908,7.076198,0.1309471,GALAXY,19.5583,17.5712,16.40453,15.89726,15.51666,15.90865,False
1237652943703769280,340.14702140922,13.9773084787354,4.181552,0.036709,GALAXY,18.94508,16.9571,16.06248,15.62052,15.27688,29.06403,True
1237652943703703901,340.058804079152,13.9341894831406,10.5812,0.1260714,GALAXY,19.24112,17.22361,16.12659,15.66689,15.25517,15.28803,False
1237652943703703873,340.034482553849,13.940863454977,5.757223,0.1256503,GALAXY,19.63217,18.48034,17.73014,17.31329,17.07579,11.61964,False
1237651800160206973,149.61068768189,-0.671489340061528,6.106297,0.1245503,GALAXY,20.132,18.06909,16.98032,16.54007,16.15417,17.49971,False
1237651799625105751,153.722307129009,-1.15286793298139,5.820786,0.0202565,GALAXY,18.19693,17.1713,16.74796,16.51191,16.36147,13.2425,True
1237651799625040136,153.485939394161,-1.11649375878987,6.836115,0.0448023,GALAXY,18.24747,16.41492,15.52909,15.06819,14.74829,30.471,True
1237650796757778527,148.247245656614,0.502877747706114,4.288901,0.03552244,GALAXY,17.61104,16.71651,16.48015,16.28381,16.18628,19.53036,True
1237650796220514489,147.329501903488,0.028900744222666,8.47871,0.04808582,GALAXY,17.98446,16.30686,15.52711,15.10624,14.7796,25.60662,True
1237648720684712010,159.126800733321,-0.505605320655857,11.18611,0.08467862,GALAXY,18.34877,16.78679,16.00201,15.58171,15.28008,10.03378,True
1237648720684646616,159.007791083565,-0.630133113896423,5.63121,0.09535529,GALAXY,19.44115,17.53522,16.55236,16.11407,15.74253,18.21898,True
1237648720151183470,166.697789875347,-0.924148490427942,11.15121,0.03824842,GALAXY,17.58879,15.76081,14.9593,14.55726,14.24744,39.05458,True
1237650795683381502,146.751729166939,-0.408402771411109,6.837883,0.03580831,GALAXY,17.80526,16.60975,16.01056,15.66046,15.39482,23.59831,True
1237650796219662479,145.330058096625,0.0431201593743545,4.388935,0.1204287,GALAXY,19.89895,18.3531,17.59628,17.1443,16.85757,11.27058,False
1237650796219662494,145.340589123208,0.0191729148848416,5.548404,0.1202934,GALAXY,19.69222,17.9051,16.82326,16.34775,15.95692,16.89679,False
1237650796219859159,145.836878251523,0.00290962800514681,4.332783,0.1294907,GALAXY,20.09671,18.32299,17.23985,16.76503,16.34704,14.21122,False
1237650796219859165,145.844228082459,0.0307268246917331,4.7749,0.1554309,GALAXY,19.68977,18.32206,17.52791,17.07866,16.79991,11.50233,False
1237650796220186869,146.630700167371,0.0709745309293799,5.481743,0.1258571,GALAXY,20.99059,18.94007,17.64229,17.06895,16.60637,10.59536,False
1237650796220252301,146.729008855571,0.0269572621706323,3.019974,0.05665967,GALAXY,20.39542,18.2483,17.14875,16.63056,16.22604,20.5513,True
1237651752386429147,149.718149269455,0.870522487640773,4.441812,0.1420566,GALAXY,20.77438,18.76169,17.68131,17.2313,16.90878,12.27581,False
1237651752386494593,149.815673392566,0.967317314318562,3.819023,0.08800191,GALAXY,19.68664,18.33508,17.61854,17.23734,16.95798,14.80939,True
1237651752386691219,150.282336332176,0.853217998119072,5.40459,0.1239753,GALAXY,19.1385,17.11563,16.08967,15.66057,15.30872,27.66773,False
1237651752389312661,156.212219293259,0.961823606625064,3.042358,0.09411234,GALAXY,19.64569,18.37146,17.70852,17.26716,17.04939,10.51701,True
1237651752389771391,157.329851303878,0.972782464806757,4.951542,0.08862168,GALAXY,19.38983,17.152,16.15321,15.70372,15.3374,22.78555,True
1237651752389771403,157.336382890196,0.98957105741464,4.866831,0.08864196,GALAXY,20.57571,18.39588,17.38288,16.88691,16.45603,10.45717,True
1237651800700223719,156.836634421977,-0.242508113760123,6.191972,0.1519827,GALAXY,19.71561,18.10301,17.06317,16.57258,16.21088,13.86747,False
1237651801236635877,155.837469046534,0.196195213837749,3.040385,0.09400783,GALAXY,20.50764,18.42394,17.45747,17.00021,16.64015,16.2545,True
1237651801236701418,155.88374668347,0.173723863235578,11.79432,0.09566244,GALAXY,18.33203,16.23919,15.24053,14.77495,14.44407,28.57326,True
1237651801236701462,155.890399494648,0.200618201916213,3.769604,0.09487051,GALAXY,20.04636,18.116,17.14882,16.67161,16.30593,15.93143,True
1237651801236701473,155.913117250741,0.17269189835257,5.469484,0.09297101,GALAXY,19.09855,17.24855,16.29204,15.85516,15.52327,22.37956,True
1237651801236701478,155.916487783601,0.132633792046382,6.001988,0.09668781,GALAXY,19.98066,18.18681,17.28057,16.84584,16.48795,13.27782,True
1237651801236701505,155.944235624656,0.18123952137221,3.768697,0.09679966,GALAXY,20.3189,18.51466,17.55285,17.06584,16.74453,13.42282,True
1237651801236766878,156.022269896771,0.152488192071296,5.000445,0.09751563,GALAXY,18.87134,17.72214,17.20522,16.80813,16.66145,12.80174,True
1237651801237028909,156.721248972498,0.14208295148434,3.369291,0.03392197,GALAXY,17.80935,16.84893,16.42159,16.12935,15.9148,24.32742,True
1237651801237225645,157.201939527804,0.130244814050812,4.196027,0.1073147,GALAXY,20.37556,18.47591,17.4512,16.9963,16.61983,13.19492,False
1237651801237291123,157.221397295797,0.111668474733125,5.980474,0.09515768,GALAXY,18.66563,16.91067,16.02411,15.54558,15.23005,26.3945,True
1237651801773768822,156.347559304464,0.585321976968157,5.596543,0.1577481,GALAXY,20.68778,18.57198,17.28534,16.71804,16.29405,12.68605,False
1237651801773834462,156.598070987099,0.527225526692406,6.073403,0.09786262,GALAXY,19.51213,17.58654,16.62237,16.20073,15.854,14.01347,True
1237652943703900434,340.421621919199,14.0213857494484,6.69665,0.07560726,GALAXY,18.19884,17.08797,16.58299,16.21584,16.03379,15.59877,True
1237653663648055487,149.645503105027,1.01425433846594,9.830876,0.06359739,GALAXY,18.44292,17.2622,16.76894,16.44264,16.29375,10.9313,True
1237653663648121030,149.72234134998,1.02096776656958,4.185394,0.08171165,GALAXY,20.12607,18.25245,17.42175,17.0253,16.72983,14.14502,True
1237653663648186510,149.852160116513,1.03579747834503,4.855227,0.07830796,GALAXY,19.65582,17.78123,16.89572,16.45729,16.17395,18.40967,True
1237654599954661466,154.342032016621,3.18949771589084,3.430266,0.1056195,GALAXY,20.44046,18.47898,17.42768,16.99559,16.63088,16.6219,False
1237654600491270330,153.775909669332,3.63437893097835,5.662275,0.1149139,GALAXY,19.63768,17.60233,16.5333,16.08491,15.70474,22.34116,False
1237654600491401394,153.984136747719,3.64237998801291,4.392872,0.1247881,GALAXY,20.13722,18.35007,17.29744,16.78265,16.36637,15.46673,False
1237654600491401423,154.049822560528,3.65055971514024,7.844723,0.03201616,GALAXY,16.81153,15.69118,15.14948,14.83235,14.58846,29.99604,True
1237654600491532425,154.319220503838,3.54379868399536,6.324348,0.04681201,GALAXY,18.52277,16.72254,15.85669,15.39768,15.0366,30.37987,True
1237654600491597955,154.46015140949,3.55660193316991,5.479319,0.1061023,GALAXY,19.65037,18.01371,17.17172,16.72739,16.38107,15.13131,False
1237654601028272268,153.989737694285,3.97267524181706,4.92046,0.1584333,GALAXY,20.40955,18.45372,17.311,16.84804,16.51069,14.57752,False
1237654601028337768,154.114392422924,3.87748164714702,3.397157,0.1068191,GALAXY,20.18773,18.45399,17.47607,17.04102,16.70354,14.92003,False
1237654601028403275,154.265020998542,3.90391018284101,6.455047,0.1597781,GALAXY,19.9343,18.25266,17.34519,16.88766,16.61877,10.0753,False
1237654601028665560,154.986950967821,3.93766599752243,5.556844,0.1018328,GALAXY,18.96877,17.49347,16.77111,16.37849,16.08561,18.94178,False
1237654601028665563,154.984360601137,4.05146599643942,3.172449,0.07383589,GALAXY,19.14186,17.14927,16.21614,15.7835,15.436,33.52021,True
1237654602628792680,130.814411856668,3.88152238031,5.715612,0.1665814,GALAXY,21.10418,18.53537,17.28737,16.7426,16.3483,11.67437,False
1237654602628858295,130.977279958001,3.82088681024021,4.701936,0.230036,GALAXY,20.44072,18.91788,17.7157,17.21471,16.84481,10.54656,False
1237654604249563239,154.494808755324,3.26846367977415,3.345981,0.106172,GALAXY,20.23593,18.43616,17.56663,17.12601,16.85831,13.62366,False
1237654604249563248,154.507582039658,3.31301219384875,7.343271,0.1037286,GALAXY,19.48427,17.67401,16.77938,16.344,16.02266,13.1046,False
1237654604249563268,154.519047601767,3.33879970566679,3.979118,0.1058983,GALAXY,19.9803,18.07907,17.09187,16.66665,16.35266,18.97956,False
1237654604786172083,153.932301298606,3.68745040999546,3.117222,0.1495143,GALAXY,20.66593,18.53572,17.39124,16.91227,16.55124,14.36843,False
1237654604786172107,153.953366575143,3.81520397394777,5.199119,0.1152424,GALAXY,19.76614,17.84801,16.82894,16.35219,15.96145,19.32049,False
1237654604786237506,154.033704087966,3.75829279073338,3.865977,0.2042799,GALAXY,20.96868,19.02554,17.71948,17.23658,16.88896,11.7776,False
1237654604786565277,154.858056513193,3.83141108007214,5.268659,0.09841092,GALAXY,18.6404,17.4876,16.89293,16.52078,16.30432,16.47965,True
1237654605323108440,153.997784777597,4.18135926193004,5.383704,0.04576737,GALAXY,18.54047,16.65919,15.77858,15.37425,15.05465,33.69303,True
1237654605323436210,154.854687914728,4.1661148242999,5.087641,0.1017677,GALAXY,19.18283,17.78195,17.00401,16.57097,16.27547,19.48643,False
1237654605323632826,155.262922009084,4.13851160057949,3.89736,0.09947119,GALAXY,19.83826,17.98944,17.05491,16.66537,16.3534,19.48661,True
1237654668665552973,158.394911661141,-1.06789009881402,3.718387,0.1528445,GALAXY,18.90632,17.78841,17.13983,16.73232,16.48869,14.53918,False
1237654668665552979,158.410964967438,-1.19980540368853,5.055577,0.1529721,GALAXY,20.54289,18.47346,17.32762,16.82549,16.45893,11.75167,False
1237654669202423925,158.470737344154,-0.716584540632425,5.128949,0.1154891,GALAXY,20.07865,18.06633,16.95125,16.48502,16.08778,13.59416,False
1237654669202423936,158.490518794438,-0.732594526574641,7.279672,0.152541,GALAXY,20.45033,18.25624,17.01987,16.49812,16.15567,12.29761,False
1237654670275313821,156.5396476965,0.0205378359198098,3.271131,0.1469988,GALAXY,20.97358,18.61009,17.41576,16.8735,16.44477,12.96596,False
1237654670275379362,156.687623995179,0.0845586071478791,4.035392,0.09603637,GALAXY,19.95576,18.12362,17.18412,16.73159,16.43203,13.41866,True
1237654670809301140,149.894618576937,0.479420505232213,4.052525,0.09411001,GALAXY,19.24854,18.08419,17.54505,17.20628,17.00694,10.45258,True
1237654670809301212,149.957555697874,0.43692894549051,3.818954,0.172407,GALAXY,21.18314,18.94367,17.70768,17.24037,16.88742,12.83586,False
1237654670809366725,150.105272463825,0.498091942384777,5.153971,0.1068543,GALAXY,19.01855,17.60748,16.83531,16.42863,16.12683,19.01407,False
1237654670811922566,155.850272624843,0.444281134916405,5.281487,0.09649263,GALAXY,19.61523,18.15466,17.43208,17.0476,16.73436,12.10629,True
1237654670811988109,156.092479808351,0.465436245554985,6.822251,0.09727432,GALAXY,18.4759,17.39408,16.881,16.5585,16.40651,12.29495,True
1237654670812053639,156.242129449283,0.448974387766491,8.416363,0.09808512,GALAXY,18.65822,17.46164,16.79186,16.41529,16.17375,12.36439,True
1237654670812184782,156.556422364946,0.46765045655001,3.716363,0.09687928,GALAXY,20.14936,18.32426,17.33556,16.79833,16.52596,11.8846,True
1237654671348859044,156.121972945203,0.905190996968781,3.097291,0.1484534,GALAXY,21.14428,18.88692,17.75467,17.28148,16.89333,13.17545,False
